ANO,MERCADO,MES,CLIENTE,MN,ARTIGO,REPRESENTANTE,GERENCIA,MTS,RS
2026,I,MAR,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS,TF,ANA RUGA,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,46.0,1289.0
2026,I,MAR,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS,TF,VICHY,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,32.0,733.0
2026,I,MAR,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS,TP,GALLES,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,47.0,1173.0
2026,I,MAR,NUTTI,TF,CACAU,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,10.0,245.0
2026,I,MAR,NUTTI,TF,DONATO,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,8.0,209.0
2026,I,MAR,NUTTI,TF,GALLES,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,10.0,236.0
2026,I,MAR,NUTTI,TP,BIARRITZ,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,33.0,747.0
2026,I,MAR,NUTTI,TP,MOOVE STRETCH,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,237.0,5977.0
2026,I,MAR,NUTTI,TP,SILKY,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,50.0,1002.0
2026,I,MAR,NYLL,TP,RUTH,LP REPRESENTAÇÕES EIRELI,MAGDA,3602.0,89336.0
2026,I,MAR,NYLL,TP,SILKY STRETCH,LP REPRESENTAÇÕES EIRELI,MAGDA,200.0,3391.0
2026,I,MAR,OBJETO BRASIL,TED,SILKY,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,20.0,388.0
2026,I,MAR,OFICINA 1 ROUPAS LTDA,TF,OXFORD STRETCH,ZEITUNE REPRESENTAÇÕES LTDA,CARLA,40.0,1249.0
2026,I,MAR,OFICINA 1 ROUPAS LTDA,TF,RAVEL,ZEITUNE REPRESENTAÇÕES LTDA,CARLA,4.0,130.0
2026,I,MAR,OLHO DGUA,TF,TAOS,MJ LIMA REPRESENTACOES LTDA,MAGDA,235.0,5264.0
2026,I,MAR,OLICIO PEREIRA DIAS - EPP,TF,FIL A FIL,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,415.0,9006.0
2026,I,MAR,OLICIO PEREIRA DIAS - EPP,TF,VICHY JOB,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,394.0,7868.0
2026,I,MAR,OLIVER,TF,BIS,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,317.0,7811.0
2026,I,MAR,OLIVER,TF,GALLES STRETCH,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,905.0,22277.0
2026,I,MAR,OLIVER,TF,MAQ. 40,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,896.0,22071.0
2026,I,MAR,OLIVER,TF,TAOS FLAT,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,303.0,6416.0
2026,I,MAR,OLIVER,TF,VARSOVIA,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,300.0,6873.0
2026,I,MAR,OLIVER,TP,GALLES,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,807.0,14435.0
2026,I,MAR,ON THE TABLE CONF LTDA,TED,ANA RUGA,M MIZI REPRESENTACOES LTDA,FABIANA FERNANDES,12.0,384.0
2026,I,MAR,ON THE TABLE CONF LTDA,TED,CAPITU,M MIZI REPRESENTACOES LTDA,FABIANA FERNANDES,12.0,318.0
2026,I,MAR,ON THE TABLE CONF LTDA,TED,GALLES STRETCH,M MIZI REPRESENTACOES LTDA,FABIANA FERNANDES,11.0,366.0
2026,I,MAR,ON THE TABLE CONF LTDA,TF,ANA RUGA,M MIZI REPRESENTACOES LTDA,FABIANA FERNANDES,8.0,240.0
2026,I,MAR,ON THE TABLE CONF LTDA,TF,BIARRITZ,M MIZI REPRESENTACOES LTDA,FABIANA FERNANDES,2.0,56.0
2026,I,MAR,ON THE TABLE CONF LTDA,TF,TAOS,M MIZI REPRESENTACOES LTDA,FABIANA FERNANDES,95.0,2538.0
2026,I,MAR,ON THE TABLE CONF LTDA,TF,TRENTINO,M MIZI REPRESENTACOES LTDA,FABIANA FERNANDES,136.0,5985.0
2026,I,MAR,ONELIA P DA SILVA MELO,TP,PIQUET,SOUTO REPRES. LTDA,MAGDA,99.0,2890.0
2026,I,MAR,ONELIA P DA SILVA MELO,TP,RUTH,SOUTO REPRES. LTDA,MAGDA,45.0,1217.0
2026,I,MAR,OOPRAZ,TF,SERENO,NICCHIO REPRESENTACOES E SERVICOS S/C LTDA,MAGDA,2.0,39.0
2026,I,MAR,OOZE,TF,BIARRITZ,MJ LIMA REPRESENTACOES LTDA,MAGDA,-463.0,-11019.0
2026,I,MAR,OOZE,TF,CACAU,MJ LIMA REPRESENTACOES LTDA,MAGDA,35.0,860.0
2026,I,MAR,OOZE,TP,CACAU STRETCH,MJ LIMA REPRESENTACOES LTDA,MAGDA,252.0,6771.0
2026,I,MAR,ORG. ELDORADO PARACATU LTDA-ME,TP,GALLES STRETCH,FELIPPE TRINDADE REPRES. LTDA,MAGDA,293.0,7175.0
2026,I,MAR,OTIMOTEX,TP,BOLT,INOVA CONSULTORIA & NEGOCIOS LTDA - EPP,MAGDA,1463.0,16654.0
2026,I,MAR,PABRUAN,TF,VICHY JOB,REPRES.CLOMAR LTDA,MAGDA,152.0,3333.0
2026,I,MAR,PABRUAN,TP,TECH,REPRES.CLOMAR LTDA,MAGDA,2.0,55.0
2026,I,MAR,PACHECO & PACHECO PIRAPOZINHO LTDA ME,TF,CAPRI,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,1176.0,21037.0
2026,I,MAR,PACHECO & PACHECO PIRAPOZINHO LTDA ME,TF,CAPRI STRETCH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,112.0,2229.0
2026,I,MAR,PACHECO & PACHECO PIRAPOZINHO LTDA ME,TF,GALLES,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,31.0,725.0
2026,I,MAR,PACHECO & PACHECO PIRAPOZINHO LTDA ME,TF,GALLES STRETCH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,64.0,1646.0
2026,I,MAR,PACHECO & PACHECO PIRAPOZINHO LTDA ME,TF,MAQ. 40,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,30.0,778.0
2026,I,MAR,PACHECO & PACHECO PIRAPOZINHO LTDA ME,TP,BIS,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,31.0,723.0
2026,I,MAR,PACHECO & PACHECO PIRAPOZINHO LTDA ME,TP,BOLT,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,146.0,2788.0
2026,I,MAR,PAKITA IND E COMERCIO DE CONF LTDA,TF,VARSOVIA,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,50.0,1211.0
2026,I,MAR,PAKITA IND E COMERCIO DE CONF LTDA,TP,SILKY,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,2.0,20.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TF,CACAU,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,461.0,10395.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TF,GALLES STRETCH,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,171.0,4036.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TF,MAQ. 40,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,538.0,13004.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TF,MOZART,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,242.0,6003.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TF,OXFORD,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,120.0,2473.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TF,OXFORDINE,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,226.0,5050.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TF,TAOS FLAT,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,426.0,8755.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TF,VICHY,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,281.0,5157.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TP,BIARRITZ,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,61.0,1092.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TP,CACAU,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,368.0,7797.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TP,LINEN,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,78.0,5313.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TP,MAQ. 40,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,201.0,4438.0
2026,I,MAR,PALATINO CONFECCOES LTDA,TP,OXFORD,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,422.0,6983.0
2026,I,MAR,PANOLATRAS,TED,SILKY,ALOISIO REUS ALVARENGA REPRESENTAÇÃO COMERCIA,FABIANA FERNANDES,206.0,5020.0
2026,I,MAR,PAPEL CRAFT,TED,LUNA,ACSTEXTIL REPRESENTACAO LTDA,FABIANA FERNANDES,15.0,390.0
2026,I,MAR,PAPEL CRAFT,TP,CAPITU,ACSTEXTIL REPRESENTACAO LTDA,FABIANA FERNANDES,4.0,86.0
2026,I,MAR,PAPEL CRAFT,TP,LINEN,ACSTEXTIL REPRESENTACAO LTDA,FABIANA FERNANDES,2.0,136.0
2026,I,MAR,PAPEL CRAFT,TP,LUHI,ACSTEXTIL REPRESENTACAO LTDA,FABIANA FERNANDES,4.0,123.0
2026,I,MAR,PAPU,TP,MOGNO,KGSK REPRESENTACAO COMERCIAL LTDA,CARLA,4.0,108.0
2026,I,MAR,PARAMOUNT TÊXTEIS IND. E COM. S.A,TP,RIVIERA STRETCH,CM PIMENTEL REPRESENTAÇÕES LTDA,FABIANA FERNANDES,2.0,20.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,BIARRITZ,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,20.0,427.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,CACAU,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,8.0,183.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,CAPITU,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,6.0,131.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,CUMARU,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,4.0,110.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,DONATO,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,120.0,3108.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,GALLES,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,6.0,131.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,LUHI,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,121.0,3376.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,MAVRO,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,90.0,2336.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,OXFORD,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,128.0,2797.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,SERENO,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,6.0,131.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,TAOS,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,4.0,80.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,TAOS FLAT,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,10.0,199.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TF,TRENTINO,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,4.0,144.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TP,BIARRITZ,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,4.0,64.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TP,CUMARU,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,8.0,160.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TP,MAQ. 40,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,4.0,100.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TP,MAQ. 60,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,4.0,124.0
2026,I,MAR,PASQUINI PASQUINI CONFECCOES LTDA,TP,RUTH,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,6.0,155.0
2026,I,MAR,PATCHÊ BORDADOS E ART LTDA,TF,VICHY,EPL ESCRITORIO DE NEGOCIOS LTDA,MAGDA,30.0,653.0
2026,I,MAR,PATIO AVIAMENTOS,TED,BIARRITZ,LV TEXTIL REPRESENTAÇÕES E COMERCIO LTDA,MAGDA,299.0,4753.0
2026,I,MAR,PATIO AVIAMENTOS,TED,BOLT,LV TEXTIL REPRESENTAÇÕES E COMERCIO LTDA,MAGDA,935.0,13928.0
2026,I,MAR,PATIO AVIAMENTOS,TED,GRACE,LV TEXTIL REPRESENTAÇÕES E COMERCIO LTDA,MAGDA,465.0,6479.0
2026,I,MAR,PATOGE INDCOMLTDA ME,TP,CUMARU,FELIPPE TRINDADE REPRES. LTDA,MAGDA,10.0,210.0
2026,I,MAR,PBALVES,TF,VICHY,LP REPRESENTAÇÕES EIRELI,MAGDA,123.0,2322.0
2026,I,MAR,PBALVES,TP,SILKY,LP REPRESENTAÇÕES EIRELI,MAGDA,95.0,1633.0
2026,I,MAR,PE DE AMEIXA,TP,GLOW STRETCH,JWL REPRESENTACOES COMERCIAIS LTDA,FABIANA FERNANDES,104.0,2921.0
2026,I,MAR,PEAHI,TF,VICHY,ACSTEXTIL REPRESENTACAO LTDA,FABIANA FERNANDES,8210.0,155171.0
2026,I,MAR,PELE ROSADA,TP,CUMARU,ANMATEX REPRESENTAÇÕES COMERCIAIS LTDA,FABIANA FERNANDES,45.0,1031.0
2026,I,MAR,PENA,TF,DONATO,PINGUIM REPRESENTACOES COMERCIAIS LTDA - ME,MAGDA,611.0,14696.0
2026,I,MAR,PENA,TF,JACARTA,PINGUIM REPRESENTACOES COMERCIAIS LTDA - ME,MAGDA,300.0,7470.0
2026,I,MAR,PENA,TF,LUHI,PINGUIM REPRESENTACOES COMERCIAIS LTDA - ME,MAGDA,350.0,9881.0
2026,I,MAR,PENA,TF,TAOS,PINGUIM REPRESENTACOES COMERCIAIS LTDA - ME,MAGDA,500.0,10370.0
2026,I,MAR,PENA,TP,LUHI,PINGUIM REPRESENTACOES COMERCIAIS LTDA - ME,MAGDA,1010.0,26824.0
2026,I,MAR,PENA,TP,MOOVE STRETCH,PINGUIM REPRESENTACOES COMERCIAIS LTDA - ME,MAGDA,562.0,12584.0
2026,I,MAR,PEREIRA E PEREIRA CONFEC LTDA,TF,CAPRI STRETCH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,90.0,1791.0
2026,I,MAR,PEREIRA E PEREIRA CONFEC LTDA,TF,FIL A FIL,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,33.0,724.0
2026,I,MAR,PEREIRA E PEREIRA CONFEC LTDA,TF,VICHY,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,30.0,605.0
2026,I,MAR,PEREIRA E PEREIRA CONFEC LTDA,TP,GALLES,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,83.0,1769.0
2026,I,MAR,PEREIRA FABRICA DE CONFECCOES LTDA,TP,GLOW STRETCH,SOUTO REPRES. LTDA,MAGDA,597.0,14027.0
2026,I,MAR,PERFECTO,TED,GALLES,REPRESENTAÇÕES SANTA CATARINA LTDA,MAGDA,309.0,8590.0
2026,I,MAR,PERFECTO,TED,GALLES CETIM,REPRESENTAÇÕES SANTA CATARINA LTDA,MAGDA,1146.0,34286.0
2026,I,MAR,PERFECTO,TF,TAOS,REPRESENTAÇÕES SANTA CATARINA LTDA,MAGDA,718.0,17871.0
2026,I,MAR,PERFECTO,TF,VICHY,REPRESENTAÇÕES SANTA CATARINA LTDA,MAGDA,315.0,7214.0
2026,I,MAR,PERFECTO,TP,GALLES,REPRESENTAÇÕES SANTA CATARINA LTDA,MAGDA,30.0,712.0
2026,I,MAR,PETICOLE,TP,BIARRITZ,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,4.0,60.0
2026,I,MAR,PIJAMANIA INDUSTRIA E COMERCIO LTDA,TF,VICHY,ALOISIO REUS ALVARENGA REPRESENTAÇÃO COMERCIA,FABIANA FERNANDES,51.0,1163.0
2026,I,MAR,PILULITO,TED,SILKY,ALOISIO REUS ALVARENGA REPRESENTAÇÃO COMERCIA,FABIANA FERNANDES,-41.0,-1092.0
2026,I,MAR,PINEAPLE,TF,BIARRITZ,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,110.0,2564.0
2026,I,MAR,PINEAPLE,TF,RAVEL,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,184.0,5615.0
2026,I,MAR,PINEAPLE,TP,RAVEL STRETCH,NSL INTERMEDIAÇÃO COMERCIAL SERVIÇOS LTDA ME,FABIANA FERNANDES,234.0,7682.0
2026,I,MAR,PITUCHINHUS INDUSTRIA E COM DE CONF,TED,GALLES,PRS TECIDOS E REPRESENTAÇÕES COMERCIAIS,MAGDA,4071.0,99946.0
2026,I,MAR,PITUCHINHUS INDUSTRIA E COM DE CONF,TF,ANA RUGA,PRS TECIDOS E REPRESENTAÇÕES COMERCIAIS,MAGDA,422.0,10331.0
2026,I,MAR,PITUCHINHUS INDUSTRIA E COM DE CONF,TF,BIARRITZ,PRS TECIDOS E REPRESENTAÇÕES COMERCIAIS,MAGDA,450.0,10418.0
2026,I,MAR,PITUCHINHUS INDUSTRIA E COM DE CONF,TF,LUHI,PRS TECIDOS E REPRESENTAÇÕES COMERCIAIS,MAGDA,90.0,2694.0
2026,I,MAR,PITUCHINHUS INDUSTRIA E COM DE CONF,TP,GALLES,PRS TECIDOS E REPRESENTAÇÕES COMERCIAIS,MAGDA,134.0,2946.0
2026,I,MAR,PLANNER IND E COM DE CONFEC LTDA,TP,BIARRITZ,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,100.0,2296.0
2026,I,MAR,PLANNER IND E COM DE CONFEC LTDA,TP,MOOVE STRETCH,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,221.0,5382.0
2026,I,MAR,POGGIO CAMISARIA LTDA,TP,SILKY,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,205.0,3461.0
2026,I,MAR,PONEI,TED,BOLT,PINGUIM REPRESENTACOES COMERCIAIS LTDA - ME,MAGDA,98.0,1565.0
2026,I,MAR,PONEI,TF,CAPRI,PINGUIM REPRESENTACOES COMERCIAIS LTDA - ME,MAGDA,206.0,3480.0
2026,I,MAR,PORTAGE CONFEC. E COMÉRCIO LTDA,TP,GALLES,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,493.0,10268.0
2026,I,MAR,POWER PROTECTION COMERCIAL LTDA,TF,GALLES,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,150.0,3804.0
2026,I,MAR,POWER PROTECTION COMERCIAL LTDA,TF,GALLES STRETCH,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,50.0,1414.0
2026,I,MAR,POWER PROTECTION COMERCIAL LTDA,TF,MOZART,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,50.0,1463.0
2026,I,MAR,POWER PROTECTION COMERCIAL LTDA,TF,RAVEL,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,250.0,8301.0
2026,I,MAR,POWER PROTECTION COMERCIAL LTDA,TP,OXFORD,BECA REPRESENTAÇÕES COMERCIAIS LTDA,MAGDA,146.0,3402.0
2026,I,MAR,PRACOSTURA TECIDOS LTDA,TF,CAPRI,NICCHIO REPRESENTACOES E SERVICOS S/C LTDA,MAGDA,179.0,2833.0
2026,I,MAR,PRIMAVERA UNIFORMES,TF,FIL A FIL,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,182.0,3357.0
2026,I,MAR,PRIMAVERA UNIFORMES,TF,FIL A FIL JOB,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,200.0,3690.0
2026,I,MAR,PRIMAVERA UNIFORMES,TF,VICHY JOB,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,914.0,17114.0
2026,I,MAR,PRIME TECNOLOGIA UNIFORMES LTDA,TF,FIL A FIL,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,4.0,95.0
2026,I,MAR,PRIME TECNOLOGIA UNIFORMES LTDA,TP,GALLES STRETCH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,4.0,103.0
2026,I,MAR,PRIORITAT,TP,MOGNO,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,273.0,6243.0
2026,I,MAR,PRIVATE,TP,LINEN,MJ LIMA REPRESENTACOES LTDA,MAGDA,4.0,286.0
2026,I,MAR,PURO PANO,TED,LINEN,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,19.0,1350.0
2026,I,MAR,PURO PANO,TP,MOOD PLUS,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,50.0,1651.0
2026,I,MAR,R & V TECIDOS LTDA,TED,BOLT,REPRESENTAÇÕES SANTA CATARINA LTDA,MAGDA,2805.0,45800.0
2026,I,MAR,RAÇA MODA COUNTRY,TF,TAOS FLAT,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,258.0,5478.0
2026,I,MAR,RACCIOCCINIO IND E COM DO VESTUARIO LTDA,TF,FIL A FIL JOB,REPRES.CLOMAR LTDA,MAGDA,4.0,96.0
2026,I,MAR,RAFAB CONFECCOES LTDA,TF,FIORINO JOB,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,200.0,4614.0
2026,I,MAR,RAFAB CONFECCOES LTDA,TP,RUTH,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,84.0,2128.0
2026,I,MAR,RAFAEL CARDOSO RODRIGUES ME,TF,OXFORD,GALERIA TEXTIL LTDA,MAGDA,4.0,73.0
2026,I,MAR,RAFAEL CARDOSO RODRIGUES ME,TP,GALLES,GALERIA TEXTIL LTDA,MAGDA,4.0,82.0
2026,I,MAR,RAFAEL CARDOSO RODRIGUES ME,TP,MOGNO,GALERIA TEXTIL LTDA,MAGDA,6.0,128.0
2026,I,MAR,RAFREE,TED,DYLAN,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,51.0,1290.0
2026,I,MAR,RAFREE,TED,GRACE,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,55.0,1145.0
2026,I,MAR,RAFREE,TF,GIRON,CATAUÁ SERVIÇOS DE APOIO ADMINISTRATIVO,FABIANA FERNANDES,26.0,652.0
2026,I,MAR,RAIO Z UNIFORMES,TP,MAQ. 60,SJ TOMASELLI REPRESENTACOES LTDA,MAGDA,330.0,8766.0
2026,I,MAR,RAMEZ CHEDRAOUI JUNIOR EIRELI,TF,FIL A FIL,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,353.0,7447.0
2026,I,MAR,RAMEZ CHEDRAOUI JUNIOR EIRELI,TF,FIL A FIL JOB,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,50.0,1061.0
2026,I,MAR,RAMEZ CHEDRAOUI JUNIOR EIRELI,TF,VICHY,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,249.0,4837.0
2026,I,MAR,RAMEZ CHEDRAOUI JUNIOR EIRELI,TP,GALLES,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,250.0,4722.0
2026,I,MAR,RAMEZ CHEDRAOUI JUNIOR EIRELI,TP,LINEN,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,80.0,5527.0
2026,I,MAR,RAMEZ CHEDRAOUI JUNIOR EIRELI,TP,RUTH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,409.0,10260.0
2026,I,MAR,RAMEZ CHEDRAOUI JUNIOR EIRELI,TP,TECH,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,89.0,2167.0
2026,I,MAR,RAMPS PROJECT,TF,OXFORD,ZEITUNE REPRESENTAÇÕES LTDA,CARLA,4.0,95.0
2026,I,MAR,RAPHA BABY CREAÇÕES INFANTIS LTDA.,TF,OXFORD,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,2.0,48.0
2026,I,MAR,RAPHA BABY CREAÇÕES INFANTIS LTDA.,TF,TAOS,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,66.0,1519.0
2026,I,MAR,RAPHA BABY CREAÇÕES INFANTIS LTDA.,TP,BOLT,H.G.S. REPRESENTAÇÕES LTDA,MAGDA,30.0,417.0
2026,I,MAR,RASUT UNIFORMES,TF,FIL A FIL JOB,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,7.0,110.0
2026,I,MAR,RASUT UNIFORMES,TF,VICHY JOB,GISLEINE BORGES KEY ACCOUNT,FABIANA FERNANDES,759.0,12530.0
2026,I,MAR,RBOIKO VESTUARIO LTDA,TED,CUMARU,EPL ESCRITORIO DE NEGOCIOS LTDA,MAGDA,2.0,53.0
2026,I,MAR,RBOIKO VESTUARIO LTDA,TF,OXFORD,EPL ESCRITORIO DE NEGOCIOS LTDA,MAGDA,2.0,55.0
2026,I,MAR,REALE ALFAIATARIA,TF,BIS,FELIPPE TRINDADE REPRES. LTDA,MAGDA,37.0,1027.0
2026,I,MAR,REALE ALFAIATARIA,TF,OXFORD,FELIPPE TRINDADE REPRES. LTDA,MAGDA,60.0,1446.0
2026,I,MAR,REALE ALFAIATARIA,TF,RIVIERA,FELIPPE TRINDADE REPRES. LTDA,MAGDA,30.0,1012.0
2026,I,MAR,REALE ALFAIATARIA,TP,MOOD PLUS,FELIPPE TRINDADE REPRES. LTDA,MAGDA,132.0,4809.0
2026,I,MAR,REALEZA CONFECCOES LTDA,TF,BIARRITZ,PRS TECIDOS E REPRESENTAÇÕES COMERCIAIS,MAGDA,2.0,50.0
2026,I,MAR,REALEZA CONFECCOES LTDA,TF,VARSOVIA,PRS TECIDOS E REPRESENTAÇÕES COMERCIAIS,MAGDA,2.0,52.0
2026,I,MAR,REALEZA CONFECCOES LTDA,TF,VICHY,PRS TECIDOS E REPRESENTAÇÕES COMERCIAIS,MAGDA,2.0,44.0
